Frame,Angle
154,"{'Flexão_CotoveloD': 61.15696977915994, 'Flexão_CotoveloE': 173.8925465634361, 'Abdução_OmbroE': 173.0811755448561, 'Abdução_OmbroD': 158.61137848138284, 'Flexão_OmbroE': 109.18868691276992, 'Flexão_OmbroD': 115.99681183309863}"
156,"{'Flexão_CotoveloD': 63.107819389479474, 'Flexão_CotoveloE': 173.82957371556697, 'Abdução_OmbroE': 172.74623186433087, 'Abdução_OmbroD': 159.53820487113404, 'Flexão_OmbroE': 103.36801014609398, 'Flexão_OmbroD': 119.3527068446957}"
158,"{'Flexão_CotoveloD': 63.590197645389026, 'Flexão_CotoveloE': 173.238200856447, 'Abdução_OmbroE': 172.33296493105777, 'Abdução_OmbroD': 162.65857753041308, 'Flexão_OmbroE': 134.25379408760003, 'Flexão_OmbroD': 102.61044307392052}"
160,"{'Flexão_CotoveloD': 78.506331029926, 'Flexão_CotoveloE': 174.55448261165847, 'Abdução_OmbroE': 172.73701905987423, 'Abdução_OmbroD': 161.67363336902295, 'Flexão_OmbroE': 125.88559762253962, 'Flexão_OmbroD': 110.8635750967394}"
162,"{'Flexão_CotoveloD': 89.11570787973552, 'Flexão_CotoveloE': 174.22701200198767, 'Abdução_OmbroE': 172.82733671829178, 'Abdução_OmbroD': 163.98557318630566, 'Flexão_OmbroE': 131.42552401736347, 'Flexão_OmbroD': 106.90542915316747}"
164,"{'Flexão_CotoveloD': 89.67553081859745, 'Flexão_CotoveloE': 174.83085290090213, 'Abdução_OmbroE': 173.0894042461653, 'Abdução_OmbroD': 162.26970263491853, 'Flexão_OmbroE': 124.37414905716813, 'Flexão_OmbroD': 110.29046893786683}"
166,"{'Flexão_CotoveloD': 93.78722346426797, 'Flexão_CotoveloE': 175.06724530053592, 'Abdução_OmbroE': 174.05171365540545, 'Abdução_OmbroD': 161.53773293187808, 'Flexão_OmbroE': 118.14093718626746, 'Flexão_OmbroD': 114.92105634665208}"
168,"{'Flexão_CotoveloD': 66.8619061177045, 'Flexão_CotoveloE': 175.20077642998314, 'Abdução_OmbroE': 173.34650867036785, 'Abdução_OmbroD': 158.98154680186533, 'Flexão_OmbroE': 107.1097175981711, 'Flexão_OmbroD': 117.75261541669215}"
170,"{'Flexão_CotoveloD': 85.66472378783084, 'Flexão_CotoveloE': 175.1132488827288, 'Abdução_OmbroE': 173.46618636235507, 'Abdução_OmbroD': 163.28157234470626, 'Flexão_OmbroE': 120.3350858745319, 'Flexão_OmbroD': 116.35588376831399}"
172,"{'Flexão_CotoveloD': 86.66096345283663, 'Flexão_CotoveloE': 175.4169832633296, 'Abdução_OmbroE': 174.82805623302278, 'Abdução_OmbroD': 161.18256763582755, 'Flexão_OmbroE': 101.13221854539589, 'Flexão_OmbroD': 121.31610397283825}"
174,"{'Flexão_CotoveloD': 137.12689752539052, 'Flexão_CotoveloE': 176.09520512104874, 'Abdução_OmbroE': 174.73392347313796, 'Abdução_OmbroD': 162.5669865542579, 'Flexão_OmbroE': 87.54765988126017, 'Flexão_OmbroD': 129.90227799709237}"
176,"{'Flexão_CotoveloD': 138.784020619574, 'Flexão_CotoveloE': 175.64530374578817, 'Abdução_OmbroE': 174.79183025328092, 'Abdução_OmbroD': 162.25979252883735, 'Flexão_OmbroE': 87.4731452056218, 'Flexão_OmbroD': 128.50169315296915}"
178,"{'Flexão_CotoveloD': 164.0731551154586, 'Flexão_CotoveloE': 175.69853202950145, 'Abdução_OmbroE': 175.4065249485136, 'Abdução_OmbroD': 166.02999106054827, 'Flexão_OmbroE': 124.76603689882369, 'Flexão_OmbroD': 114.86716544747576}"
180,"{'Flexão_CotoveloD': 131.0501000214474, 'Flexão_CotoveloE': 175.65264158718617, 'Abdução_OmbroE': 174.59633148625193, 'Abdução_OmbroD': 162.8531584283579, 'Flexão_OmbroE': 115.73041138423629, 'Flexão_OmbroD': 116.08893190096077}"
182,"{'Flexão_CotoveloD': 152.73868210410888, 'Flexão_CotoveloE': 176.32539077382515, 'Abdução_OmbroE': 175.1554747818937, 'Abdução_OmbroD': 164.51680695026923, 'Flexão_OmbroE': 126.57877582935984, 'Flexão_OmbroD': 111.01070203884926}"
184,"{'Flexão_CotoveloD': 167.68898116487836, 'Flexão_CotoveloE': 175.17214019843365, 'Abdução_OmbroE': 175.88137323414915, 'Abdução_OmbroD': 165.5929079398974, 'Flexão_OmbroE': 126.20057151146682, 'Flexão_OmbroD': 113.29135734089968}"
186,"{'Flexão_CotoveloD': 166.05030631782103, 'Flexão_CotoveloE': 175.63082123794055, 'Abdução_OmbroE': 176.26180394442537, 'Abdução_OmbroD': 166.93041458988702, 'Flexão_OmbroE': 126.06273473561585, 'Flexão_OmbroD': 114.28851192657858}"
188,"{'Flexão_CotoveloD': 168.15351050094836, 'Flexão_CotoveloE': 176.00806929839612, 'Abdução_OmbroE': 176.2375811160961, 'Abdução_OmbroD': 166.94062903981362, 'Flexão_OmbroE': 130.41828356149674, 'Flexão_OmbroD': 109.42746252685306}"
190,"{'Flexão_CotoveloD': 170.65041475722646, 'Flexão_CotoveloE': 173.9664959624461, 'Abdução_OmbroE': 177.17879637747393, 'Abdução_OmbroD': 167.92159432432496, 'Flexão_OmbroE': 131.9894296887775, 'Flexão_OmbroD': 111.52016337414999}"
192,"{'Flexão_CotoveloD': 174.83125040558403, 'Flexão_CotoveloE': 175.71081607161392, 'Abdução_OmbroE': 176.85814156191952, 'Abdução_OmbroD': 169.8393651070862, 'Flexão_OmbroE': 139.3600015564077, 'Flexão_OmbroD': 103.70749852719278}"
194,"{'Flexão_CotoveloD': 175.11562040514067, 'Flexão_CotoveloE': 175.67252346608979, 'Abdução_OmbroE': 176.74809871298544, 'Abdução_OmbroD': 169.97931239855868, 'Flexão_OmbroE': 146.29525770464326, 'Flexão_OmbroD': 88.79778379689544}"
196,"{'Flexão_CotoveloD': 175.3707928773789, 'Flexão_CotoveloE': 177.0845827493595, 'Abdução_OmbroE': 176.4700250074438, 'Abdução_OmbroD': 169.05442174494215, 'Flexão_OmbroE': 144.99151306858948, 'Flexão_OmbroD': 88.49593258781303}"
198,"{'Flexão_CotoveloD': 177.79426623980856, 'Flexão_CotoveloE': 176.7566530459433, 'Abdução_OmbroE': 176.45814253503463, 'Abdução_OmbroD': 171.94438848915544, 'Flexão_OmbroE': 148.14833398746904, 'Flexão_OmbroD': 81.64844134240992}"
