Frame,Angle
61,"{'Flexão_CotoveloD': 121.97798280300864, 'Flexão_CotoveloE': 156.68313187495698, 'Abdução_OmbroE': 140.382714653667, 'Abdução_OmbroD': 116.7928259251552, 'Flexão_OmbroE': 134.8451026451176, 'Flexão_OmbroD': 28.745147263682554}"
62,"{'Flexão_CotoveloD': 113.32053031660642, 'Flexão_CotoveloE': 149.74957816968475, 'Abdução_OmbroE': 142.39983071633176, 'Abdução_OmbroD': 113.43466350257239, 'Flexão_OmbroE': 129.53482117433003, 'Flexão_OmbroD': 30.86766231259469}"
63,"{'Flexão_CotoveloD': 120.16745175002143, 'Flexão_CotoveloE': 158.40598683139834, 'Abdução_OmbroE': 137.15167687240216, 'Abdução_OmbroD': 116.75092314816382, 'Flexão_OmbroE': 136.28931525064502, 'Flexão_OmbroD': 28.66230236882126}"
64,"{'Flexão_CotoveloD': 129.89559064882357, 'Flexão_CotoveloE': 162.2675949626492, 'Abdução_OmbroE': 129.56117059610864, 'Abdução_OmbroD': 116.85007161105924, 'Flexão_OmbroE': 138.1328138006955, 'Flexão_OmbroD': 31.217321628480107}"
65,"{'Flexão_CotoveloD': 128.11847304178613, 'Flexão_CotoveloE': 159.6815949439915, 'Abdução_OmbroE': 129.79284035026686, 'Abdução_OmbroD': 114.6259418673863, 'Flexão_OmbroE': 136.59839781375376, 'Flexão_OmbroD': 31.423607643489845}"
66,"{'Flexão_CotoveloD': 115.91565251858228, 'Flexão_CotoveloE': 161.79068567035196, 'Abdução_OmbroE': 134.47856916136263, 'Abdução_OmbroD': 118.14152086282763, 'Flexão_OmbroE': 138.63961399824413, 'Flexão_OmbroD': 28.898301850487144}"
67,"{'Flexão_CotoveloD': 127.76048938046134, 'Flexão_CotoveloE': 157.48347565950812, 'Abdução_OmbroE': 131.19046214693705, 'Abdução_OmbroD': 111.77451578365212, 'Flexão_OmbroE': 135.74521910232056, 'Flexão_OmbroD': 29.202315619206388}"
68,"{'Flexão_CotoveloD': 130.9603202046462, 'Flexão_CotoveloE': 155.2903379246698, 'Abdução_OmbroE': 134.8200273721311, 'Abdução_OmbroD': 111.32647957054469, 'Flexão_OmbroE': 133.842971757916, 'Flexão_OmbroD': 28.515274821183283}"
69,"{'Flexão_CotoveloD': 123.32030853207922, 'Flexão_CotoveloE': 157.90340678876802, 'Abdução_OmbroE': 136.84933444166907, 'Abdução_OmbroD': 115.13819547213444, 'Flexão_OmbroE': 135.4076938190925, 'Flexão_OmbroD': 28.689201415708737}"
70,"{'Flexão_CotoveloD': 128.7912834329168, 'Flexão_CotoveloE': 160.2559516016257, 'Abdução_OmbroE': 135.3222517175742, 'Abdução_OmbroD': 116.37736147600333, 'Flexão_OmbroE': 137.09493990535037, 'Flexão_OmbroD': 28.46920860802527}"
71,"{'Flexão_CotoveloD': 135.00739109316376, 'Flexão_CotoveloE': 159.5039489669532, 'Abdução_OmbroE': 131.97753639087142, 'Abdução_OmbroD': 114.58571663857683, 'Flexão_OmbroE': 136.01033395539568, 'Flexão_OmbroD': 29.609903634265493}"
