Frame,Angle
134,"{'Flexão_CotoveloD': 171.87754232591988, 'Flexão_CotoveloE': 177.2506034018572, 'Abdução_OmbroE': 177.00175645569564, 'Abdução_OmbroD': 175.15690650261797, 'Flexão_OmbroE': 128.48077948460124, 'Flexão_OmbroD': 124.8152608551627}"
136,"{'Flexão_CotoveloD': 171.29127144672577, 'Flexão_CotoveloE': 176.6546453169608, 'Abdução_OmbroE': 176.976731114739, 'Abdução_OmbroD': 175.08805789446006, 'Flexão_OmbroE': 130.8484548573117, 'Flexão_OmbroD': 122.53584404410758}"
138,"{'Flexão_CotoveloD': 171.18603879855888, 'Flexão_CotoveloE': 175.81309091278916, 'Abdução_OmbroE': 176.59083651234698, 'Abdução_OmbroD': 174.34927193378624, 'Flexão_OmbroE': 128.58674816233224, 'Flexão_OmbroD': 124.31668832018835}"
140,"{'Flexão_CotoveloD': 173.6281956040365, 'Flexão_CotoveloE': 178.3786538484893, 'Abdução_OmbroE': 176.41767009242167, 'Abdução_OmbroD': 174.75370479902693, 'Flexão_OmbroE': 128.9113999341826, 'Flexão_OmbroD': 124.52498203005433}"
142,"{'Flexão_CotoveloD': 174.28997503040105, 'Flexão_CotoveloE': 177.18011846466064, 'Abdução_OmbroE': 175.42048491716974, 'Abdução_OmbroD': 177.7387189493303, 'Flexão_OmbroE': 132.3647387254179, 'Flexão_OmbroD': 120.48365163734908}"
144,"{'Flexão_CotoveloD': 174.33005624272465, 'Flexão_CotoveloE': 178.4103329072938, 'Abdução_OmbroE': 175.8715347592403, 'Abdução_OmbroD': 177.17228057972972, 'Flexão_OmbroE': 135.6268188687564, 'Flexão_OmbroD': 114.78179217057692}"
146,"{'Flexão_CotoveloD': 172.7512305553462, 'Flexão_CotoveloE': 176.1576828796481, 'Abdução_OmbroE': 175.51704823934287, 'Abdução_OmbroD': 176.13488134800758, 'Flexão_OmbroE': 137.19261397678792, 'Flexão_OmbroD': 111.60546280050104}"
148,"{'Flexão_CotoveloD': 173.7736347553745, 'Flexão_CotoveloE': 177.79128537318203, 'Abdução_OmbroE': 174.5300433096976, 'Abdução_OmbroD': 176.5232645925583, 'Flexão_OmbroE': 138.31799565603941, 'Flexão_OmbroD': 115.29863172424756}"
150,"{'Flexão_CotoveloD': 172.37360913303672, 'Flexão_CotoveloE': 177.816598464683, 'Abdução_OmbroE': 173.89932660790075, 'Abdução_OmbroD': 175.4832809839522, 'Flexão_OmbroE': 139.37913419620787, 'Flexão_OmbroD': 113.53849893752786}"
152,"{'Flexão_CotoveloD': 171.5906241195532, 'Flexão_CotoveloE': 178.26124290551508, 'Abdução_OmbroE': 173.04526164850296, 'Abdução_OmbroD': 175.38568227915698, 'Flexão_OmbroE': 139.44098523996985, 'Flexão_OmbroD': 112.34169390290845}"
154,"{'Flexão_CotoveloD': 169.73119712018294, 'Flexão_CotoveloE': 172.4436862229831, 'Abdução_OmbroE': 170.45044753487954, 'Abdução_OmbroD': 172.56504778255396, 'Flexão_OmbroE': 142.06211095966646, 'Flexão_OmbroD': 100.28990998532777}"
156,"{'Flexão_CotoveloD': 168.78222958249398, 'Flexão_CotoveloE': 174.90991556823474, 'Abdução_OmbroE': 170.97111165568364, 'Abdução_OmbroD': 172.8966346536383, 'Flexão_OmbroE': 139.346216902731, 'Flexão_OmbroD': 109.46995092602926}"
158,"{'Flexão_CotoveloD': 170.04997177459182, 'Flexão_CotoveloE': 177.0909983588348, 'Abdução_OmbroE': 172.0228136108016, 'Abdução_OmbroD': 173.98540402436302, 'Flexão_OmbroE': 140.67507533776072, 'Flexão_OmbroD': 109.64950253070509}"
160,"{'Flexão_CotoveloD': 174.92699763852377, 'Flexão_CotoveloE': 171.8926560531181, 'Abdução_OmbroE': 167.5669384214109, 'Abdução_OmbroD': 172.85053048980834, 'Flexão_OmbroE': 139.5164734988503, 'Flexão_OmbroD': 108.19409079015588}"
162,"{'Flexão_CotoveloD': 167.94946677057385, 'Flexão_CotoveloE': 177.6898470509395, 'Abdução_OmbroE': 171.38849338709124, 'Abdução_OmbroD': 170.69957080921628, 'Flexão_OmbroE': 139.1098706279788, 'Flexão_OmbroD': 116.21010801401975}"
164,"{'Flexão_CotoveloD': 175.52393560794079, 'Flexão_CotoveloE': 177.9391445583341, 'Abdução_OmbroE': 170.7524341242352, 'Abdução_OmbroD': 172.73748648115384, 'Flexão_OmbroE': 137.81174908104066, 'Flexão_OmbroD': 120.53988877103308}"
166,"{'Flexão_CotoveloD': 175.69105641121809, 'Flexão_CotoveloE': 176.90459851917572, 'Abdução_OmbroE': 171.0152389886743, 'Abdução_OmbroD': 173.09894706671417, 'Flexão_OmbroE': 139.79420463850565, 'Flexão_OmbroD': 115.27352152744821}"
168,"{'Flexão_CotoveloD': 171.74164838584616, 'Flexão_CotoveloE': 173.4816181084998, 'Abdução_OmbroE': 168.88019795769688, 'Abdução_OmbroD': 171.58060914534204, 'Flexão_OmbroE': 139.51046806784092, 'Flexão_OmbroD': 115.66012265357148}"
170,"{'Flexão_CotoveloD': 167.84735638844236, 'Flexão_CotoveloE': 172.11159995464018, 'Abdução_OmbroE': 167.7160080475221, 'Abdução_OmbroD': 170.619329478544, 'Flexão_OmbroE': 138.0042660426765, 'Flexão_OmbroD': 121.06188584709263}"
172,"{'Flexão_CotoveloD': 170.2474892938431, 'Flexão_CotoveloE': 173.90878227067006, 'Abdução_OmbroE': 168.83125541744766, 'Abdução_OmbroD': 170.2015415954303, 'Flexão_OmbroE': 137.12247433177075, 'Flexão_OmbroD': 122.67718062705642}"
174,"{'Flexão_CotoveloD': 174.4904246872076, 'Flexão_CotoveloE': 175.55318023234375, 'Abdução_OmbroE': 169.8545683482342, 'Abdução_OmbroD': 172.69901143381477, 'Flexão_OmbroE': 141.90169592696017, 'Flexão_OmbroD': 115.73564730229268}"
176,"{'Flexão_CotoveloD': 169.482530084096, 'Flexão_CotoveloE': 172.731460354336, 'Abdução_OmbroE': 168.51602446863225, 'Abdução_OmbroD': 170.47515924511885, 'Flexão_OmbroE': 139.00734585076248, 'Flexão_OmbroD': 120.88233144621275}"
178,"{'Flexão_CotoveloD': 168.2923800036279, 'Flexão_CotoveloE': 170.31977418921838, 'Abdução_OmbroE': 167.92005427063052, 'Abdução_OmbroD': 169.8868819292918, 'Flexão_OmbroE': 140.68348453692, 'Flexão_OmbroD': 117.6728581049266}"
180,"{'Flexão_CotoveloD': 176.61775857040053, 'Flexão_CotoveloE': 175.96710547439167, 'Abdução_OmbroE': 170.3749035994604, 'Abdução_OmbroD': 172.08590997733558, 'Flexão_OmbroE': 143.92508222527107, 'Flexão_OmbroD': 108.45012283410797}"
182,"{'Flexão_CotoveloD': 173.28303004486185, 'Flexão_CotoveloE': 174.75627443039966, 'Abdução_OmbroE': 168.9693974332949, 'Abdução_OmbroD': 171.3065208068892, 'Flexão_OmbroE': 141.3573017010563, 'Flexão_OmbroD': 113.67956509144102}"
184,"{'Flexão_CotoveloD': 166.97543789338496, 'Flexão_CotoveloE': 172.84675303460264, 'Abdução_OmbroE': 167.8235939505269, 'Abdução_OmbroD': 170.4595667597627, 'Flexão_OmbroE': 139.79714282268367, 'Flexão_OmbroD': 116.00489345726713}"
