Frame,Angle
147,"{'Flexão_Cab': 122.89315828619759, 'Flexão_Tro': 172.36335135517297, 'Rotação_Tro': 1.305611335497065}"
148,"{'Flexão_Cab': 124.32613309721694, 'Flexão_Tro': 173.39722354145735, 'Rotação_Tro': 1.4243864047453032}"
149,"{'Flexão_Cab': 122.51808843998988, 'Flexão_Tro': 172.74833049204733, 'Rotação_Tro': 1.3589918471299407}"
150,"{'Flexão_Cab': 124.58334613161313, 'Flexão_Tro': 173.78136523646225, 'Rotação_Tro': 0.9360146763713911}"
151,"{'Flexão_Cab': 118.6186662632372, 'Flexão_Tro': 176.47766804423011, 'Rotação_Tro': 1.0746173605978935}"
152,"{'Flexão_Cab': 118.12037965977761, 'Flexão_Tro': 176.2743178488702, 'Rotação_Tro': 1.1644869098875572}"
153,"{'Flexão_Cab': 121.68311841712722, 'Flexão_Tro': 171.73072204529143, 'Rotação_Tro': 1.155726404322101}"
154,"{'Flexão_Cab': 119.42901017008819, 'Flexão_Tro': 171.25351466180845, 'Rotação_Tro': 1.2438014694273865}"
155,"{'Flexão_Cab': 116.87946403267046, 'Flexão_Tro': 172.21746523903568, 'Rotação_Tro': 1.3349945374851258}"
156,"{'Flexão_Cab': 116.45905717000713, 'Flexão_Tro': 169.5630252905836, 'Rotação_Tro': 1.4903942077783214}"
157,"{'Flexão_Cab': 114.01170141578595, 'Flexão_Tro': 172.6123189959601, 'Rotação_Tro': 1.1495016817928783}"
158,"{'Flexão_Cab': 118.6153904184903, 'Flexão_Tro': 170.19101155711277, 'Rotação_Tro': 1.245757250118844}"
159,"{'Flexão_Cab': 111.21564922828392, 'Flexão_Tro': 174.09976034234643, 'Rotação_Tro': 0.6481299189827326}"
160,"{'Flexão_Cab': 97.68472041436328, 'Flexão_Tro': 175.4391822733017, 'Rotação_Tro': 1.1475488661750497}"
161,"{'Flexão_Cab': 105.54340396574263, 'Flexão_Tro': 166.497197580667, 'Rotação_Tro': 2.0174986266415185}"
162,"{'Flexão_Cab': 104.1183204798754, 'Flexão_Tro': 168.17859749397059, 'Rotação_Tro': 2.244749310464151}"
163,"{'Flexão_Cab': 113.0340947551673, 'Flexão_Tro': 166.0328593271375, 'Rotação_Tro': 2.413967993876204}"
164,"{'Flexão_Cab': 112.58924315677596, 'Flexão_Tro': 167.62153718727285, 'Rotação_Tro': 2.548002094553019}"
165,"{'Flexão_Cab': 110.14849903118052, 'Flexão_Tro': 168.69916681429612, 'Rotação_Tro': 1.8222526842354043}"
166,"{'Flexão_Cab': 109.39464688053495, 'Flexão_Tro': 165.43412491694755, 'Rotação_Tro': 2.418346118975159}"
167,"{'Flexão_Cab': 97.27154705490302, 'Flexão_Tro': 166.13209699132358, 'Rotação_Tro': 1.4866106637168381}"
168,"{'Flexão_Cab': 87.87649161502121, 'Flexão_Tro': 166.45063086597148, 'Rotação_Tro': 1.632249063744902}"
169,"{'Flexão_Cab': 89.43914949212359, 'Flexão_Tro': 166.66889957794805, 'Rotação_Tro': 1.5323640237742457}"
170,"{'Flexão_Cab': 88.44889207761622, 'Flexão_Tro': 168.89238766615034, 'Rotação_Tro': 2.138668886973477}"
171,"{'Flexão_Cab': 91.79177888797653, 'Flexão_Tro': 167.7402964170356, 'Rotação_Tro': 1.8897259628140235}"
172,"{'Flexão_Cab': 93.01921325367006, 'Flexão_Tro': 168.4295906829447, 'Rotação_Tro': 1.7263622641226892}"
173,"{'Flexão_Cab': 98.00512926018823, 'Flexão_Tro': 163.5138574725716, 'Rotação_Tro': 2.324704431768591}"
174,"{'Flexão_Cab': 93.32596601053935, 'Flexão_Tro': 167.6787414983769, 'Rotação_Tro': 2.2959423548754816}"
175,"{'Flexão_Cab': 88.94432989802532, 'Flexão_Tro': 168.50841888322498, 'Rotação_Tro': 2.161847308569293}"
176,"{'Flexão_Cab': 90.35962936173237, 'Flexão_Tro': 166.15988820899335, 'Rotação_Tro': 2.3753971625205477}"
177,"{'Flexão_Cab': 96.65756021362807, 'Flexão_Tro': 169.89838928281608, 'Rotação_Tro': 2.2704834727058945}"
178,"{'Flexão_Cab': 99.12879777006553, 'Flexão_Tro': 164.39130706139252, 'Rotação_Tro': 2.3060862450165787}"
179,"{'Flexão_Cab': 99.2728438540872, 'Flexão_Tro': 166.34958449206727, 'Rotação_Tro': 1.9538601567802565}"
180,"{'Flexão_Cab': 96.50458298640957, 'Flexão_Tro': 162.074928915159, 'Rotação_Tro': 2.2498761951118498}"
181,"{'Flexão_Cab': 107.28629804185614, 'Flexão_Tro': 166.57787280540168, 'Rotação_Tro': 2.4244803561640285}"
182,"{'Flexão_Cab': 108.65147291223016, 'Flexão_Tro': 162.60497916778803, 'Rotação_Tro': 2.430334982429239}"
183,"{'Flexão_Cab': 110.05310020851313, 'Flexão_Tro': 168.64739799181223, 'Rotação_Tro': 2.531926209157548}"
184,"{'Flexão_Cab': 112.59793275811968, 'Flexão_Tro': 170.06308455098687, 'Rotação_Tro': 1.9628956738522554}"
185,"{'Flexão_Cab': 110.56610701159458, 'Flexão_Tro': 171.07618389442464, 'Rotação_Tro': 2.0457717676178286}"
186,"{'Flexão_Cab': 121.48034803783457, 'Flexão_Tro': 169.05042084903812, 'Rotação_Tro': 1.8326640352218857}"
187,"{'Flexão_Cab': 122.99727273739157, 'Flexão_Tro': 170.1211441350915, 'Rotação_Tro': 1.9886050437483307}"
188,"{'Flexão_Cab': 125.62848840460134, 'Flexão_Tro': 171.110527731323, 'Rotação_Tro': 1.9448207721812667}"
189,"{'Flexão_Cab': 126.0124500823865, 'Flexão_Tro': 171.36022010808094, 'Rotação_Tro': 1.9976045616592595}"
190,"{'Flexão_Cab': 124.39594226387571, 'Flexão_Tro': 174.2171883924191, 'Rotação_Tro': 2.464329084551806}"
191,"{'Flexão_Cab': 126.78386809980739, 'Flexão_Tro': 175.56421563795493, 'Rotação_Tro': 1.9764101204944045}"
192,"{'Flexão_Cab': 130.81007826707125, 'Flexão_Tro': 171.12644881451752, 'Rotação_Tro': 1.9346303255614004}"
193,"{'Flexão_Cab': 128.75262636196382, 'Flexão_Tro': 170.53158086758918, 'Rotação_Tro': 2.076693293259694}"
194,"{'Flexão_Cab': 128.72280525672934, 'Flexão_Tro': 170.59148858972142, 'Rotação_Tro': 1.5601171107567242}"
195,"{'Flexão_Cab': 131.56308313109707, 'Flexão_Tro': 173.16505814712835, 'Rotação_Tro': 1.7987466973809974}"
196,"{'Flexão_Cab': 132.18350426792676, 'Flexão_Tro': 169.87317719157213, 'Rotação_Tro': 2.3084267553247244}"
197,"{'Flexão_Cab': 133.53227621575658, 'Flexão_Tro': 170.75616895083124, 'Rotação_Tro': 2.177511445659952}"
198,"{'Flexão_Cab': 135.58365826762946, 'Flexão_Tro': 171.47435223890164, 'Rotação_Tro': 2.6527145273518427}"
199,"{'Flexão_Cab': 140.42906487938737, 'Flexão_Tro': 169.68344156123928, 'Rotação_Tro': 1.9033768491784746}"
200,"{'Flexão_Cab': 136.00017618886272, 'Flexão_Tro': 167.35136951720884, 'Rotação_Tro': 2.219245555873711}"
201,"{'Flexão_Cab': 138.1841709215675, 'Flexão_Tro': 167.73298414534918, 'Rotação_Tro': 2.093332558216699}"
202,"{'Flexão_Cab': 138.91116794318822, 'Flexão_Tro': 171.90779696548668, 'Rotação_Tro': 2.1422873796416533}"
203,"{'Flexão_Cab': 139.81690748911208, 'Flexão_Tro': 170.6425125802588, 'Rotação_Tro': 1.7268992018929514}"
204,"{'Flexão_Cab': 140.83923208872238, 'Flexão_Tro': 171.06734396940897, 'Rotação_Tro': 1.885405206761348}"
205,"{'Flexão_Cab': 145.53632931605176, 'Flexão_Tro': 169.7202544995804, 'Rotação_Tro': 1.5918573369757942}"
206,"{'Flexão_Cab': 145.41536996805493, 'Flexão_Tro': 169.4167909169756, 'Rotação_Tro': 1.7504589462191398}"
207,"{'Flexão_Cab': 146.35424964933793, 'Flexão_Tro': 171.14464002028114, 'Rotação_Tro': 1.44000743939457}"
208,"{'Flexão_Cab': 146.36835039768673, 'Flexão_Tro': 167.78294202204734, 'Rotação_Tro': 1.3194097521373167}"
209,"{'Flexão_Cab': 145.40526288383813, 'Flexão_Tro': 171.3985119361722, 'Rotação_Tro': 1.8756375152779956}"
210,"{'Flexão_Cab': 143.74784109045567, 'Flexão_Tro': 167.2393668899226, 'Rotação_Tro': 1.3889169225619}"
211,"{'Flexão_Cab': 143.41062839548047, 'Flexão_Tro': 168.0283332812631, 'Rotação_Tro': 1.222664108553168}"
