Frame,Angle
294,"{'Flexão_Cab': 65.8868583061042, 'Flexão_Tro': 166.00069904222255, 'Rotação_Tro': 2.320887812362092}"
296,"{'Flexão_Cab': 64.48783543893532, 'Flexão_Tro': 167.6989804464172, 'Rotação_Tro': 3.0931273294683903}"
298,"{'Flexão_Cab': 63.176393761804604, 'Flexão_Tro': 163.35160468292182, 'Rotação_Tro': 2.9963030109665674}"
300,"{'Flexão_Cab': 60.86086053944601, 'Flexão_Tro': 166.5768935111446, 'Rotação_Tro': 5.223804468581775}"
302,"{'Flexão_Cab': 66.04181937296096, 'Flexão_Tro': 169.10311861607562, 'Rotação_Tro': 6.560778019724614}"
304,"{'Flexão_Cab': 66.9920728902225, 'Flexão_Tro': 173.2342231738224, 'Rotação_Tro': 7.452177670424207}"
306,"{'Flexão_Cab': 69.02341144386462, 'Flexão_Tro': 173.39728385489383, 'Rotação_Tro': 8.00442046777854}"
308,"{'Flexão_Cab': 67.06034065656625, 'Flexão_Tro': 173.60680103663273, 'Rotação_Tro': 7.266840141285024}"
310,"{'Flexão_Cab': 65.92406767217754, 'Flexão_Tro': 169.77353912396555, 'Rotação_Tro': 5.473686033758821}"
312,"{'Flexão_Cab': 69.85564776471803, 'Flexão_Tro': 170.889326698326, 'Rotação_Tro': 3.744521263856541}"
314,"{'Flexão_Cab': 60.084133342158964, 'Flexão_Tro': 166.41948260692052, 'Rotação_Tro': 3.7724410968807645}"
316,"{'Flexão_Cab': 66.22860002051209, 'Flexão_Tro': 171.55473772644686, 'Rotação_Tro': 5.936631625472068}"
318,"{'Flexão_Cab': 60.722567142253965, 'Flexão_Tro': 163.15573665210115, 'Rotação_Tro': 6.504312156690803}"
320,"{'Flexão_Cab': 69.61823407368078, 'Flexão_Tro': 172.40714107742534, 'Rotação_Tro': 6.69948993994849}"
322,"{'Flexão_Cab': 63.37367922288742, 'Flexão_Tro': 164.71870572527865, 'Rotação_Tro': 5.760983537718355}"
324,"{'Flexão_Cab': 69.01100741468697, 'Flexão_Tro': 173.65233524065047, 'Rotação_Tro': 10.027549409053192}"
326,"{'Flexão_Cab': 67.84192062435693, 'Flexão_Tro': 173.21625666419007, 'Rotação_Tro': 5.861858814649455}"
328,"{'Flexão_Cab': 68.07077175581018, 'Flexão_Tro': 171.15567437998894, 'Rotação_Tro': 5.610862684007718}"
330,"{'Flexão_Cab': 72.349221634857, 'Flexão_Tro': 171.83148223207394, 'Rotação_Tro': 7.444794173069531}"
332,"{'Flexão_Cab': 58.34128093706457, 'Flexão_Tro': 156.97562609433857, 'Rotação_Tro': 5.439970103499638}"
334,"{'Flexão_Cab': 70.26143111441807, 'Flexão_Tro': 165.9911995198117, 'Rotação_Tro': 6.200787626519852}"
336,"{'Flexão_Cab': 65.20020557386533, 'Flexão_Tro': 167.24729263879848, 'Rotação_Tro': 3.3079942165193543}"
338,"{'Flexão_Cab': 59.623063593490826, 'Flexão_Tro': 156.07216508525468, 'Rotação_Tro': 3.6079180358798526}"
340,"{'Flexão_Cab': 59.926291569373845, 'Flexão_Tro': 157.3717666114168, 'Rotação_Tro': 5.852559266988227}"
342,"{'Flexão_Cab': 67.36996953740805, 'Flexão_Tro': 167.74720173159713, 'Rotação_Tro': 4.6232855982310435}"
344,"{'Flexão_Cab': 66.11427352232111, 'Flexão_Tro': 168.19337453119232, 'Rotação_Tro': 5.589727572546414}"
346,"{'Flexão_Cab': 66.31186261850048, 'Flexão_Tro': 168.0332294506442, 'Rotação_Tro': 6.377367786890625}"
348,"{'Flexão_Cab': 66.53499444926736, 'Flexão_Tro': 166.29514996844293, 'Rotação_Tro': 6.021624997095499}"
350,"{'Flexão_Cab': 62.15859777285411, 'Flexão_Tro': 163.38419355082416, 'Rotação_Tro': 8.58364979189359}"
352,"{'Flexão_Cab': 61.97133941474091, 'Flexão_Tro': 162.97449988350684, 'Rotação_Tro': 5.962124892407362}"
354,"{'Flexão_Cab': 65.58271749737906, 'Flexão_Tro': 168.2265535123036, 'Rotação_Tro': 7.368124131753112}"
356,"{'Flexão_Cab': 62.75534477133266, 'Flexão_Tro': 164.13886112522636, 'Rotação_Tro': 4.078434410068324}"
