Frame,Angle
85,"{'Flexão_CotoveloD': 92.35377219224742, 'Flexão_CotoveloE': 94.46229989101683, 'Abdução_OmbroE': 144.68964176145147, 'Abdução_OmbroD': 121.09112529587253, 'Flexão_OmbroE': 64.4672454671907, 'Flexão_OmbroD': 50.69219382866817}"
86,"{'Flexão_CotoveloD': 93.89250877345656, 'Flexão_CotoveloE': 94.40579217482787, 'Abdução_OmbroE': 145.30694518787942, 'Abdução_OmbroD': 120.35010129665687, 'Flexão_OmbroE': 63.07248448055904, 'Flexão_OmbroD': 52.87078831054974}"
87,"{'Flexão_CotoveloD': 92.65571933636912, 'Flexão_CotoveloE': 95.72229851364705, 'Abdução_OmbroE': 146.51862941331507, 'Abdução_OmbroD': 119.81371889202035, 'Flexão_OmbroE': 63.76875831147953, 'Flexão_OmbroD': 52.054428671189015}"
88,"{'Flexão_CotoveloD': 86.72184698565617, 'Flexão_CotoveloE': 97.53226190863833, 'Abdução_OmbroE': 144.52015928575844, 'Abdução_OmbroD': 118.74394401192339, 'Flexão_OmbroE': 64.07777335871599, 'Flexão_OmbroD': 44.84289684990583}"
89,"{'Flexão_CotoveloD': 84.78897517404832, 'Flexão_CotoveloE': 98.8669332841939, 'Abdução_OmbroE': 144.85092486491288, 'Abdução_OmbroD': 117.17691648592961, 'Flexão_OmbroE': 64.78305035364818, 'Flexão_OmbroD': 39.66757970933887}"
90,"{'Flexão_CotoveloD': 84.45336533481243, 'Flexão_CotoveloE': 97.57028516092406, 'Abdução_OmbroE': 144.13920737774717, 'Abdução_OmbroD': 117.42417271702246, 'Flexão_OmbroE': 64.77808215652463, 'Flexão_OmbroD': 40.64354950462007}"
91,"{'Flexão_CotoveloD': 86.70145959794657, 'Flexão_CotoveloE': 97.8270071014619, 'Abdução_OmbroE': 144.60148351947822, 'Abdução_OmbroD': 118.01116045510986, 'Flexão_OmbroE': 64.87290991967208, 'Flexão_OmbroD': 42.94333721238411}"
92,"{'Flexão_CotoveloD': 88.39305062117555, 'Flexão_CotoveloE': 96.6906413393035, 'Abdução_OmbroE': 145.0735873922477, 'Abdução_OmbroD': 118.2460384997278, 'Flexão_OmbroE': 64.54075190398872, 'Flexão_OmbroD': 44.29574422088061}"
93,"{'Flexão_CotoveloD': 95.49837389806899, 'Flexão_CotoveloE': 97.40425798513847, 'Abdução_OmbroE': 148.53590589236222, 'Abdução_OmbroD': 119.28623276843336, 'Flexão_OmbroE': 65.04443955420211, 'Flexão_OmbroD': 52.382460836248086}"
94,"{'Flexão_CotoveloD': 95.34489245209429, 'Flexão_CotoveloE': 97.66725974868314, 'Abdução_OmbroE': 147.0751832638153, 'Abdução_OmbroD': 119.66387392735889, 'Flexão_OmbroE': 64.87124553857998, 'Flexão_OmbroD': 51.2455259039601}"
95,"{'Flexão_CotoveloD': 98.60662107454209, 'Flexão_CotoveloE': 96.79230098260572, 'Abdução_OmbroE': 150.73693416603246, 'Abdução_OmbroD': 120.7254130188725, 'Flexão_OmbroE': 68.22649715155254, 'Flexão_OmbroD': 55.20818864851519}"
96,"{'Flexão_CotoveloD': 100.86505269809281, 'Flexão_CotoveloE': 100.32841859652812, 'Abdução_OmbroE': 150.9982235600603, 'Abdução_OmbroD': 121.10304460187814, 'Flexão_OmbroE': 69.39918409476601, 'Flexão_OmbroD': 55.59903507712393}"
97,"{'Flexão_CotoveloD': 92.96744442412252, 'Flexão_CotoveloE': 102.8966102897878, 'Abdução_OmbroE': 147.65388754765, 'Abdução_OmbroD': 119.44814616886771, 'Flexão_OmbroE': 68.92188995883623, 'Flexão_OmbroD': 45.52398050959815}"
98,"{'Flexão_CotoveloD': 100.29962341375713, 'Flexão_CotoveloE': 102.08384962773007, 'Abdução_OmbroE': 152.01725489161302, 'Abdução_OmbroD': 121.07788856157279, 'Flexão_OmbroE': 71.93028710926252, 'Flexão_OmbroD': 53.60152040241266}"
99,"{'Flexão_CotoveloD': 99.17202035985107, 'Flexão_CotoveloE': 101.71588817506502, 'Abdução_OmbroE': 153.72279112329866, 'Abdução_OmbroD': 120.28899158285738, 'Flexão_OmbroE': 72.43634704948899, 'Flexão_OmbroD': 53.57182692646796}"
