Frame,Angle
146,"{'Flexão_Cab': 106.443422791291, 'Flexão_Tro': 151.54701992759558, 'Rotação_Tro': 2.1365550215798996}"
147,"{'Flexão_Cab': 107.6235109230671, 'Flexão_Tro': 151.7318561832721, 'Rotação_Tro': 2.1263088458768524}"
148,"{'Flexão_Cab': 107.8098009908144, 'Flexão_Tro': 155.136787677453, 'Rotação_Tro': 2.287188037643675}"
149,"{'Flexão_Cab': 108.13019446221377, 'Flexão_Tro': 156.97698927781988, 'Rotação_Tro': 1.9912380651359398}"
150,"{'Flexão_Cab': 109.30721184140332, 'Flexão_Tro': 149.687969502401, 'Rotação_Tro': 1.922078378979534}"
151,"{'Flexão_Cab': 109.04671361935225, 'Flexão_Tro': 153.7875571083459, 'Rotação_Tro': 1.9614888464838691}"
152,"{'Flexão_Cab': 109.92912399107941, 'Flexão_Tro': 153.55821734101028, 'Rotação_Tro': 1.8622582611339766}"
153,"{'Flexão_Cab': 109.44040317446658, 'Flexão_Tro': 145.520022358722, 'Rotação_Tro': 2.2783930511078467}"
154,"{'Flexão_Cab': 113.6484843154186, 'Flexão_Tro': 150.0002495642592, 'Rotação_Tro': 2.22474998225559}"
155,"{'Flexão_Cab': 113.11263438190474, 'Flexão_Tro': 145.0801841125095, 'Rotação_Tro': 1.883675590147818}"
156,"{'Flexão_Cab': 115.48629614511584, 'Flexão_Tro': 151.0224821721955, 'Rotação_Tro': 2.1309635345551636}"
157,"{'Flexão_Cab': 118.0837085729346, 'Flexão_Tro': 140.22742059015522, 'Rotação_Tro': 1.8315398988631433}"
158,"{'Flexão_Cab': 119.33303941463127, 'Flexão_Tro': 143.3383845823623, 'Rotação_Tro': 1.9119868585423345}"
159,"{'Flexão_Cab': 123.70759865940894, 'Flexão_Tro': 138.9937007032895, 'Rotação_Tro': 1.9549665381126746}"
160,"{'Flexão_Cab': 124.00637961870422, 'Flexão_Tro': 146.67487451657078, 'Rotação_Tro': 2.20415370287009}"
161,"{'Flexão_Cab': 126.73543236868076, 'Flexão_Tro': 146.2075588712864, 'Rotação_Tro': 1.9176282633080226}"
162,"{'Flexão_Cab': 129.39607663884442, 'Flexão_Tro': 147.32396047563702, 'Rotação_Tro': 1.9242319325621695}"
163,"{'Flexão_Cab': 130.03898369602862, 'Flexão_Tro': 146.15822493127436, 'Rotação_Tro': 1.8480272227562928}"
164,"{'Flexão_Cab': 130.04436153019543, 'Flexão_Tro': 150.2687980572937, 'Rotação_Tro': 1.6386595085964912}"
165,"{'Flexão_Cab': 129.80040195374576, 'Flexão_Tro': 148.54991460492968, 'Rotação_Tro': 2.0385956230560263}"
166,"{'Flexão_Cab': 131.9598835382849, 'Flexão_Tro': 146.9584555674348, 'Rotação_Tro': 2.0397097025104003}"
167,"{'Flexão_Cab': 133.08984035741497, 'Flexão_Tro': 151.5918041275321, 'Rotação_Tro': 2.005504543481938}"
168,"{'Flexão_Cab': 132.02204241752685, 'Flexão_Tro': 149.14295283299245, 'Rotação_Tro': 2.0489519853497526}"
169,"{'Flexão_Cab': 134.0259315085426, 'Flexão_Tro': 154.03671031679417, 'Rotação_Tro': 1.9455718107848627}"
170,"{'Flexão_Cab': 134.09536209363685, 'Flexão_Tro': 150.31435817034924, 'Rotação_Tro': 1.7787422005224178}"
171,"{'Flexão_Cab': 135.27659152895006, 'Flexão_Tro': 149.42772048023642, 'Rotação_Tro': 1.8526404682967814}"
172,"{'Flexão_Cab': 135.58410243145073, 'Flexão_Tro': 149.02875536107103, 'Rotação_Tro': 1.7947948241331055}"
173,"{'Flexão_Cab': 135.9726460327518, 'Flexão_Tro': 151.83783667747994, 'Rotação_Tro': 1.8720665925445932}"
174,"{'Flexão_Cab': 137.23078577658495, 'Flexão_Tro': 147.29000487557747, 'Rotação_Tro': 1.9438873328581208}"
175,"{'Flexão_Cab': 138.16140250142985, 'Flexão_Tro': 147.45035489616933, 'Rotação_Tro': 1.861931204087073}"
176,"{'Flexão_Cab': 140.1667425065365, 'Flexão_Tro': 151.05908600298238, 'Rotação_Tro': 1.91192916412812}"
177,"{'Flexão_Cab': 144.1014668400867, 'Flexão_Tro': 156.07002892863488, 'Rotação_Tro': 2.1199955934412293}"
178,"{'Flexão_Cab': 144.4491798830881, 'Flexão_Tro': 155.77377531732475, 'Rotação_Tro': 1.8004364755488738}"
179,"{'Flexão_Cab': 143.35533716111394, 'Flexão_Tro': 152.4070026667063, 'Rotação_Tro': 2.0761612036999595}"
