Frame,Angle
286,"{'Flexão_Cab': 67.38098906619744, 'Flexão_Tro': 165.44466381235245, 'Rotação_Tro': 12.093321298560324}"
288,"{'Flexão_Cab': 63.50017074117487, 'Flexão_Tro': 163.78873662137752, 'Rotação_Tro': 8.212376110368966}"
290,"{'Flexão_Cab': 61.65934517060059, 'Flexão_Tro': 163.72143204364008, 'Rotação_Tro': 10.06731513564966}"
292,"{'Flexão_Cab': 64.05712586307338, 'Flexão_Tro': 165.38317584280077, 'Rotação_Tro': 11.483432604502052}"
294,"{'Flexão_Cab': 62.0300867738289, 'Flexão_Tro': 165.08164937676779, 'Rotação_Tro': 11.683589009968216}"
296,"{'Flexão_Cab': 70.57573535670154, 'Flexão_Tro': 172.61456270392748, 'Rotação_Tro': 12.396033756914095}"
298,"{'Flexão_Cab': 59.83120054251279, 'Flexão_Tro': 163.79565025187068, 'Rotação_Tro': 12.79712199866428}"
300,"{'Flexão_Cab': 58.062805804323375, 'Flexão_Tro': 163.40767664966137, 'Rotação_Tro': 13.587840451705341}"
302,"{'Flexão_Cab': 58.632034165897196, 'Flexão_Tro': 163.29741107758755, 'Rotação_Tro': 11.841021357841237}"
304,"{'Flexão_Cab': 59.640984380303834, 'Flexão_Tro': 165.5897630678287, 'Rotação_Tro': 12.507377225189405}"
306,"{'Flexão_Cab': 64.65977118809921, 'Flexão_Tro': 172.37565211640515, 'Rotação_Tro': 12.08890871640541}"
308,"{'Flexão_Cab': 61.335082943750166, 'Flexão_Tro': 170.6149629155323, 'Rotação_Tro': 12.430221562233378}"
310,"{'Flexão_Cab': 62.80382230858527, 'Flexão_Tro': 169.58187882392747, 'Rotação_Tro': 11.670426769112373}"
312,"{'Flexão_Cab': 64.57100124355003, 'Flexão_Tro': 172.91657900753668, 'Rotação_Tro': 12.313747032050577}"
314,"{'Flexão_Cab': 60.88217493321619, 'Flexão_Tro': 169.77797393456882, 'Rotação_Tro': 10.994805268038304}"
316,"{'Flexão_Cab': 54.88517051056223, 'Flexão_Tro': 164.53248954909662, 'Rotação_Tro': 8.127016983464493}"
318,"{'Flexão_Cab': 58.0597593928058, 'Flexão_Tro': 168.17260507947734, 'Rotação_Tro': 9.644865428089675}"
320,"{'Flexão_Cab': 54.922252856691486, 'Flexão_Tro': 163.26125170788268, 'Rotação_Tro': 9.943707550588341}"
322,"{'Flexão_Cab': 53.98516602865409, 'Flexão_Tro': 163.86505872843526, 'Rotação_Tro': 9.91417859813538}"
324,"{'Flexão_Cab': 56.381043074651544, 'Flexão_Tro': 167.0295704015217, 'Rotação_Tro': 10.296471142064464}"
326,"{'Flexão_Cab': 54.83624189365905, 'Flexão_Tro': 164.37921906203076, 'Rotação_Tro': 9.801519646591785}"
