Frame,Angle
132,"{'Flexão_CotoveloD': 164.19008863805286, 'Flexão_CotoveloE': 178.1875773133185, 'Abdução_OmbroE': 171.1015488876819, 'Abdução_OmbroD': 167.90604636736887, 'Flexão_OmbroE': 138.6564128870922, 'Flexão_OmbroD': 81.35967052770867}"
134,"{'Flexão_CotoveloD': 164.7584282409299, 'Flexão_CotoveloE': 177.11995360688957, 'Abdução_OmbroE': 172.21266695975032, 'Abdução_OmbroD': 169.22231840103484, 'Flexão_OmbroE': 138.57229328784103, 'Flexão_OmbroD': 90.44429052684741}"
136,"{'Flexão_CotoveloD': 153.48758257806384, 'Flexão_CotoveloE': 175.3580271188991, 'Abdução_OmbroE': 170.38022489533734, 'Abdução_OmbroD': 166.40626542682733, 'Flexão_OmbroE': 140.37490603345208, 'Flexão_OmbroD': 83.03007215866103}"
138,"{'Flexão_CotoveloD': 160.3995714048132, 'Flexão_CotoveloE': 175.58733844312042, 'Abdução_OmbroE': 172.83806917716942, 'Abdução_OmbroD': 166.73090393715063, 'Flexão_OmbroE': 140.13111997777645, 'Flexão_OmbroD': 79.9995844582722}"
140,"{'Flexão_CotoveloD': 165.99715945119192, 'Flexão_CotoveloE': 176.17840947664342, 'Abdução_OmbroE': 170.06160305766213, 'Abdução_OmbroD': 168.44481489483425, 'Flexão_OmbroE': 142.1749884815502, 'Flexão_OmbroD': 83.5562687265581}"
142,"{'Flexão_CotoveloD': 168.34125762476782, 'Flexão_CotoveloE': 175.19909698730066, 'Abdução_OmbroE': 169.79892788978566, 'Abdução_OmbroD': 170.52922496928292, 'Flexão_OmbroE': 144.0255677225669, 'Flexão_OmbroD': 81.6326057968958}"
144,"{'Flexão_CotoveloD': 128.63100674198006, 'Flexão_CotoveloE': 174.16659837616584, 'Abdução_OmbroE': 168.3042519106153, 'Abdução_OmbroD': 162.20409876080686, 'Flexão_OmbroE': 143.43825354268685, 'Flexão_OmbroD': 75.83800914752975}"
146,"{'Flexão_CotoveloD': 155.64573857777836, 'Flexão_CotoveloE': 173.5277969852033, 'Abdução_OmbroE': 168.52622322142912, 'Abdução_OmbroD': 168.38249962590268, 'Flexão_OmbroE': 143.80969822534368, 'Flexão_OmbroD': 79.4843386744242}"
148,"{'Flexão_CotoveloD': 144.45068294887025, 'Flexão_CotoveloE': 174.8364845066044, 'Abdução_OmbroE': 169.38171111153994, 'Abdução_OmbroD': 168.0704331844827, 'Flexão_OmbroE': 138.48818878783547, 'Flexão_OmbroD': 90.73928954072704}"
150,"{'Flexão_CotoveloD': 150.32072602778857, 'Flexão_CotoveloE': 173.4943857560259, 'Abdução_OmbroE': 167.8768628822181, 'Abdução_OmbroD': 169.08194062972908, 'Flexão_OmbroE': 140.49982668362054, 'Flexão_OmbroD': 87.56194622953005}"
152,"{'Flexão_CotoveloD': 131.68410190510804, 'Flexão_CotoveloE': 173.88887876795903, 'Abdução_OmbroE': 168.34229687260478, 'Abdução_OmbroD': 167.84051821661456, 'Flexão_OmbroE': 141.6466373610607, 'Flexão_OmbroD': 84.60831175412734}"
154,"{'Flexão_CotoveloD': 113.87527307068606, 'Flexão_CotoveloE': 171.2273029765449, 'Abdução_OmbroE': 167.3344936089809, 'Abdução_OmbroD': 165.90074702249024, 'Flexão_OmbroE': 140.3308551781461, 'Flexão_OmbroD': 86.34055485373524}"
156,"{'Flexão_CotoveloD': 105.04477571793934, 'Flexão_CotoveloE': 170.40068489148902, 'Abdução_OmbroE': 168.09912569158413, 'Abdução_OmbroD': 164.65036404149754, 'Flexão_OmbroE': 141.30825576008698, 'Flexão_OmbroD': 83.13875401957357}"
158,"{'Flexão_CotoveloD': 115.08187280638434, 'Flexão_CotoveloE': 166.50550366314826, 'Abdução_OmbroE': 166.7257662448823, 'Abdução_OmbroD': 167.3990075585736, 'Flexão_OmbroE': 141.83622730592361, 'Flexão_OmbroD': 87.0526181983172}"
160,"{'Flexão_CotoveloD': 132.69878929018404, 'Flexão_CotoveloE': 169.97995128330942, 'Abdução_OmbroE': 167.21522891352117, 'Abdução_OmbroD': 168.15872659206465, 'Flexão_OmbroE': 142.72589007236235, 'Flexão_OmbroD': 84.86913198529953}"
162,"{'Flexão_CotoveloD': 110.47457902474167, 'Flexão_CotoveloE': 170.9479775875552, 'Abdução_OmbroE': 167.09569230350013, 'Abdução_OmbroD': 162.16435672740582, 'Flexão_OmbroE': 143.3032514095503, 'Flexão_OmbroD': 75.36576737712036}"
164,"{'Flexão_CotoveloD': 108.56072716723256, 'Flexão_CotoveloE': 171.96536141440666, 'Abdução_OmbroE': 168.634875489844, 'Abdução_OmbroD': 162.13921720169435, 'Flexão_OmbroE': 142.41296136952292, 'Flexão_OmbroD': 76.33179641217892}"
166,"{'Flexão_CotoveloD': 177.67815842001582, 'Flexão_CotoveloE': 173.34929724816863, 'Abdução_OmbroE': 170.13454748814328, 'Abdução_OmbroD': 174.21223953215747, 'Flexão_OmbroE': 143.22736969428732, 'Flexão_OmbroD': 86.71431028634183}"
