Frame,Angle
162,"{'Flexão_Cab': 133.84600888406624, 'Flexão_Tro': 151.24164814048294, 'Rotação_Tro': 1.2416574817529573}"
163,"{'Flexão_Cab': 135.6631148282905, 'Flexão_Tro': 150.6986873884557, 'Rotação_Tro': 1.4634952007631992}"
164,"{'Flexão_Cab': 135.42964502427833, 'Flexão_Tro': 150.5401001045215, 'Rotação_Tro': 0.9419855936194815}"
165,"{'Flexão_Cab': 131.69795861749807, 'Flexão_Tro': 146.56638794517204, 'Rotação_Tro': 1.6095106734444269}"
166,"{'Flexão_Cab': 129.0111884594141, 'Flexão_Tro': 140.63284174757268, 'Rotação_Tro': 2.7277312303653476}"
167,"{'Flexão_Cab': 131.4005178384011, 'Flexão_Tro': 147.53726850479046, 'Rotação_Tro': 1.4097861435190313}"
168,"{'Flexão_Cab': 133.3162051931406, 'Flexão_Tro': 148.17744002849116, 'Rotação_Tro': 1.7307982083705742}"
169,"{'Flexão_Cab': 132.45758083026305, 'Flexão_Tro': 153.04444081825469, 'Rotação_Tro': 1.295308580054398}"
170,"{'Flexão_Cab': 131.54881165728568, 'Flexão_Tro': 150.09733203923508, 'Rotação_Tro': 1.1051276175022453}"
171,"{'Flexão_Cab': 131.4543833576794, 'Flexão_Tro': 149.80109087325047, 'Rotação_Tro': 1.688756284517824}"
172,"{'Flexão_Cab': 129.60953495452023, 'Flexão_Tro': 150.5963880391171, 'Rotação_Tro': 1.6457420391140927}"
173,"{'Flexão_Cab': 128.87416538400663, 'Flexão_Tro': 147.93265156727696, 'Rotação_Tro': 1.4733788139919612}"
174,"{'Flexão_Cab': 126.02786932374559, 'Flexão_Tro': 146.49186949472062, 'Rotação_Tro': 1.7996820453512865}"
175,"{'Flexão_Cab': 127.32147817553212, 'Flexão_Tro': 151.48429319034014, 'Rotação_Tro': 1.9143851277490056}"
176,"{'Flexão_Cab': 127.59011687300753, 'Flexão_Tro': 146.13548870279868, 'Rotação_Tro': 2.2316978161312377}"
177,"{'Flexão_Cab': 126.50832781915429, 'Flexão_Tro': 151.63990736427078, 'Rotação_Tro': 1.9352683859841993}"
178,"{'Flexão_Cab': 124.73808503090058, 'Flexão_Tro': 151.3455708259136, 'Rotação_Tro': 1.6464034683053632}"
179,"{'Flexão_Cab': 123.3203989604838, 'Flexão_Tro': 146.6166254266157, 'Rotação_Tro': 1.9943901942155087}"
180,"{'Flexão_Cab': 122.45383382507376, 'Flexão_Tro': 141.82275527450366, 'Rotação_Tro': 2.027705868933851}"
181,"{'Flexão_Cab': 123.40531222370251, 'Flexão_Tro': 142.690342134537, 'Rotação_Tro': 1.8243825290969542}"
182,"{'Flexão_Cab': 124.36603160907805, 'Flexão_Tro': 148.25751310882174, 'Rotação_Tro': 1.5374695827530958}"
183,"{'Flexão_Cab': 125.73694025676039, 'Flexão_Tro': 148.41357047934224, 'Rotação_Tro': 1.177653162597497}"
184,"{'Flexão_Cab': 126.81580594989461, 'Flexão_Tro': 152.93323240418397, 'Rotação_Tro': 1.2624427673653997}"
185,"{'Flexão_Cab': 125.02133033472592, 'Flexão_Tro': 148.87423921422186, 'Rotação_Tro': 1.2796826911529064}"
186,"{'Flexão_Cab': 120.4212017172816, 'Flexão_Tro': 142.05836205984025, 'Rotação_Tro': 1.6757734129238098}"
187,"{'Flexão_Cab': 120.3267637678451, 'Flexão_Tro': 141.76096880042672, 'Rotação_Tro': 1.5737626440245374}"
188,"{'Flexão_Cab': 119.37036084467655, 'Flexão_Tro': 141.54357722550964, 'Rotação_Tro': 1.948017791475023}"
189,"{'Flexão_Cab': 119.2193705798372, 'Flexão_Tro': 140.70612296476037, 'Rotação_Tro': 1.8947882286228768}"
190,"{'Flexão_Cab': 120.43713426714623, 'Flexão_Tro': 144.10845449861242, 'Rotação_Tro': 1.2339390386193985}"
191,"{'Flexão_Cab': 120.50292282748947, 'Flexão_Tro': 143.26416896466029, 'Rotação_Tro': 1.5151347194931155}"
192,"{'Flexão_Cab': 120.34710678500083, 'Flexão_Tro': 142.72579245974507, 'Rotação_Tro': 1.5264601849816581}"
193,"{'Flexão_Cab': 120.87296822419856, 'Flexão_Tro': 148.9153823261818, 'Rotação_Tro': 1.6806082502775272}"
194,"{'Flexão_Cab': 119.63571485110718, 'Flexão_Tro': 146.45650956423898, 'Rotação_Tro': 1.9658550977278302}"
195,"{'Flexão_Cab': 118.9027692399147, 'Flexão_Tro': 142.611017416216, 'Rotação_Tro': 1.4988615547772792}"
196,"{'Flexão_Cab': 118.37227030177714, 'Flexão_Tro': 142.98484876191847, 'Rotação_Tro': 1.6965347483242883}"
197,"{'Flexão_Cab': 119.22969299737227, 'Flexão_Tro': 144.75318761832065, 'Rotação_Tro': 1.3492783541032516}"
198,"{'Flexão_Cab': 117.65990883111718, 'Flexão_Tro': 140.03512925847957, 'Rotação_Tro': 1.177584723478461}"
199,"{'Flexão_Cab': 118.25202171041127, 'Flexão_Tro': 140.89591963943775, 'Rotação_Tro': 1.4554378200077558}"
200,"{'Flexão_Cab': 117.41385979255328, 'Flexão_Tro': 140.053451641757, 'Rotação_Tro': 1.4336964175723341}"
201,"{'Flexão_Cab': 116.96244585161597, 'Flexão_Tro': 139.3084177009041, 'Rotação_Tro': 1.4027565704641485}"
202,"{'Flexão_Cab': 118.53289457485167, 'Flexão_Tro': 142.8848321009808, 'Rotação_Tro': 0.8139698044120469}"
